Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
244794,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,MD-88,1,1,Unknown,2/16/07 0:00,No damage,2,DELTA AIR LINES,Florida,Landing Roll,Unknown,False,False,Small,Some Cloud,Tree swallow,Y,0.0,0.0,0,No
243972,Airplane,ORLANDO INTL,< 1000 ft,B-737-700,1,1,Unknown,2/16/07 0:00,No damage,2,SOUTHWEST AIRLINES,Florida,Approach,Unknown,True,False,Small,Some Cloud,Tree swallow,Y,0.0,100.0,0,Yes
241629,Airplane,ORLANDO INTL,< 1000 ft,B-767-400,1,1,Unknown,2/17/07 0:00,No damage,2,DELTA AIR LINES,Florida,Landing Roll,Unknown,True,False,Large,No Cloud,Turkey vulture,Y,0.0,0.0,0,Yes
238658,Airplane,ORLANDO INTL,< 1000 ft,B-737-400,1,1,Unknown,2/18/07 0:00,No damage,2,US AIRWAYS*,Florida,Take-off run,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,Y,0.0,0.0,0,Yes
241901,Airplane,MC ALLEN MILLER INTL,< 1000 ft,MD-82,1,1,Unknown,2/19/07 0:00,No damage,2,AMERICAN AIRLINES,Texas,Climb,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,100.0,0,No
244979,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,Unknown,2/20/07 0:00,No damage,2,SKYWEST AIRLINES,Illinois,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,100.0,0,No
246046,Airplane,HARRISBURG INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,2/20/07 0:00,No damage,2,MESA AIRLINES,Pennsylvania,Approach,Rain,False,False,Small,Overcast,Unknown bird - small,N,0.0,50.0,0,No
244471,Airplane,MIDLAND INTL,< 1000 ft,B-737-500,1,1,Other,2/20/07 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
245813,Airplane,COLUMBIA METRO,< 1000 ft,C-560,1,1,Unknown,2/21/07 0:00,No damage,2,BUSINESS,South Carolina,Landing Roll,Unknown,False,False,Medium,Overcast,Unknown bird - medium,N,0.0,0.0,0,No
249060,Airplane,JACKSONVILLE INTL,< 1000 ft,B-737-700,1,1,Unknown,2/21/07 0:00,No damage,2,SOUTHWEST AIRLINES,Florida,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,250.0,0,Yes
243990,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-300,1,1,Unknown,2/21/07 0:00,No damage,2,SOUTHWEST AIRLINES,Louisiana,Approach,Unknown,True,False,Small,No Cloud,Unknown bird - small,N,0.0,100.0,0,Yes
244024,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,A-320,1,1,Unknown,2/22/07 0:00,No damage,2,JETBLUE AIRWAYS,Florida,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,200.0,0,No
245652,Airplane,GREATER ROCKFORD,< 1000 ft,DC-8-70,1,1,Unknown,2/22/07 0:00,No damage,4,UPS AIRLINES,Illinois,Landing Roll,Unknown,True,False,Large,Overcast,Coyote,Y,0.0,0.0,0,No
241492,Airplane,TETERBORO AIRPORT,< 1000 ft,DA-2000,1,1,Unknown,2/22/07 0:00,No damage,2,EXECUTIVE JET MGMNT,New Jersey,Landing Roll,Unknown,True,False,Medium,Some Cloud,Mallard,Y,0.0,0.0,0,No
245443,Airplane,EPPLEY AIRFIELD,< 1000 ft,B-757-200,1,1,Unknown,2/23/07 0:00,No damage,2,UPS AIRLINES,Nebraska,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,400.0,0,Yes
245637,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ700,1,1,Unknown,2/23/07 0:00,No damage,2,SKYWEST AIRLINES,Utah,Approach,Unknown,False,False,Small,Some Cloud,Horned lark,Y,0.0,10.0,0,No
244384,Airplane,LOS ANGELES INTL,< 1000 ft,EMB-135,1,1,Aborted Take-off,2/23/07 0:00,No damage,2,AMERICAN EAGLE AIRLINES,California,Take-off run,Unknown,True,False,Medium,Some Cloud,Red-tailed hawk,Y,0.0,0.0,0,No
245975,Airplane,LEESBURG INTL ARPT,< 1000 ft,C-172,1,1,Unknown,2/23/07 0:00,No damage,1,BUSINESS,Florida,Climb,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,100.0,0,No
244936,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,PA-31 NAVAJO,1,1,Unknown,2/24/07 0:00,No damage,2,BUSINESS,Alabama,Landing Roll,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,0.0,0,No
246173,Airplane,MIDLAND INTL,< 1000 ft,B-737-500,1,1,Unknown,2/24/07 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Landing Roll,Unknown,True,True,Small,No Cloud,Chestnut-collared longspur,Y,0.0,0.0,0,Yes
251433,Airplane,AUSTIN-BERGSTROM INTL,< 1000 ft,B-737-300,1,1,Unknown,2/25/07 0:00,No damage,2,CONTINENTAL AIRLINES,Texas,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,500.0,0,Yes
248006,Airplane,LOGAN INTL,< 1000 ft,EMB-190,1,1,Unknown,2/25/07 0:00,No damage,2,JETBLUE AIRWAYS,Massachusetts,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,200.0,0,No
248202,Airplane,RENO TAHOE INTL,< 1000 ft,B-757-200,1,1,Unknown,2/25/07 0:00,No damage,2,AMERICAN AIRLINES,Nevada,Take-off run,Snow,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
243847,Airplane,KANSAS CITY INTL,< 1000 ft,B-737-700,1,1,Unknown,2/26/07 0:00,No damage,2,SOUTHWEST AIRLINES,Missouri,Take-off run,Unknown,False,False,Medium,Some Cloud,Red-tailed hawk,Y,0.0,0.0,0,Yes
240379,Airplane,KLAMATH FALLS INTL,< 1000 ft,DHC8 DASH 8,1,1,Other,2/26/07 0:00,No damage,2,HORIZON AIR,Oregon,Taxi,Unknown,True,True,Small,Some Cloud,Mourning dove,N,0.0,0.0,0,No
244214,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,2/26/07 0:00,No damage,2,SKYWEST AIRLINES,Utah,Approach,Unknown,True,True,Medium,Some Cloud,Lesser scaup,Y,0.0,500.0,0,No
239057,Airplane,ONTARIO INTL ARPT,< 1000 ft,B-767-300,1,1,Unknown,3/1/07 0:00,No damage,2,UPS AIRLINES,California,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
245989,Airplane,LONG BEACH-DAUGH FLD,< 1000 ft,A-320,1,1,Unknown,3/1/07 0:00,No damage,2,JETBLUE AIRWAYS,California,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,200.0,0,No
245829,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-757-200,1,1,Unknown,3/2/07 0:00,No damage,2,UPS AIRLINES,Kentucky,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,100.0,0,Yes
249921,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,B-737-300,1,1,Unknown,3/2/07 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,100.0,0,Yes
243603,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,CL-RJ700,1,1,Precautionary Landing,3/3/07 0:00,Caused damage,2,COMAIR AIRLINES,Florida,Take-off run,Unknown,True,False,Large,Some Cloud,Sandhill crane,Y,0.0,0.0,0,No
248503,Airplane,NASHVILLE INTL,< 1000 ft,EMB-135,1,1,Unknown,3/4/07 0:00,No damage,2,CHAUTAUQUA AIRLINES,Tennessee,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,0.0,0,No
243559,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-737-800,1,1,Unknown,3/5/07 0:00,No damage,2,AMERICAN AIRLINES,Texas,Approach,Unknown,False,False,Large,No Cloud,Unknown bird - large,N,0.0,800.0,0,Yes
246449,Airplane,ST. PETERSBURG/CLEARWATER INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,3/7/07 0:00,No damage,2,BUSINESS,Florida,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
246788,Airplane,HELENA REGIONAL,< 1000 ft,CL-RJ100/200,1,1,Unknown,3/8/07 0:00,No damage,2,SKYWEST AIRLINES,Montana,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,No
244233,Airplane,ADAMS FIELD ARPT,< 1000 ft,A-300,1,1,Unknown,3/9/07 0:00,No damage,2,UPS AIRLINES,Arkansas,Climb,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,200.0,0,No
243561,Airplane,NASHVILLE INTL,< 1000 ft,B-737-700,1,1,Unknown,3/9/07 0:00,No damage,2,SOUTHWEST AIRLINES,Tennessee,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,800.0,0,Yes
244296,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,A-320,1,1,Unknown,3/9/07 0:00,No damage,2,AIR CANADA,Florida,Approach,Unknown,False,False,Large,Some Cloud,Turkey vulture,Y,0.0,100.0,0,No
269881,Airplane,ANIMAS AIR PARK,< 1000 ft,C-210 CENTUR,1,1,Unknown,3/9/07 0:00,Caused damage,1,PRIVATELY OWNED,Colorado,Landing Roll,Unknown,True,False,Large,No Cloud,Mule deer,N,2333.0,0.0,0,No
242520,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,A-300,1,1,Unknown,3/9/07 0:00,No damage,2,UPS AIRLINES,Kentucky,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,300.0,0,No
245220,Airplane,GATWICK - LONDON,< 1000 ft,A-330,1,1,Unknown,3/10/07 0:00,No damage,2,US AIRWAYS*,Unknown,Take-off run,Unknown,False,False,Small,No Cloud,Rock pigeon,N,0.0,0.0,0,No
247205,Airplane,JOHN F KENNEDY INTL,< 1000 ft,A-320,1,1,Unknown,3/10/07 0:00,No damage,2,JETBLUE AIRWAYS,New York,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,100.0,0,No
247614,Airplane,BALTIMORE WASH INTL,< 1000 ft,B-737-700,1,1,Unknown,3/10/07 0:00,No damage,2,SOUTHWEST AIRLINES,Maryland,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,50.0,0,Yes
239456,Airplane,GREATER ROCKFORD,< 1000 ft,CL-RJ100/200,1,1,Unknown,3/10/07 0:00,Caused damage,2,SKYWEST AIRLINES,Illinois,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,Y,0.0,50.0,0,No
247477,Airplane,PORT COLUMBUS INTL,< 1000 ft,EMB-145,1,1,Unknown,3/11/07 0:00,No damage,2,CHAUTAUQUA AIRLINES,Ohio,Landing Roll,Unknown,True,False,Medium,No Cloud,Mallard,Y,0.0,0.0,0,No
244571,Airplane,JOHN F KENNEDY INTL,< 1000 ft,A-320,1,1,Unknown,3/12/07 0:00,No damage,2,JETBLUE AIRWAYS,New York,Landing Roll,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,0.0,0,No
245193,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-717-200,1,1,Unknown,3/12/07 0:00,No damage,2,HAWAIIAN AIR,Hawaii,Landing Roll,Rain,True,False,Small,Overcast,Pacific golden-plover,Y,0.0,0.0,0,No
248433,Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,B-737-700,1,1,Unknown,3/12/07 0:00,No damage,2,CONTINENTAL AIRLINES,California,Take-off run,Unknown,True,True,Small,No Cloud,Black-bellied plover,N,0.0,0.0,0,Yes
244724,Airplane,FORT WAYNE INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,3/13/07 0:00,No damage,2,ATLANTIC SOUTHEAST,Indiana,Climb,Unknown,True,False,Small,Some Cloud,Mourning dove,Y,0.0,10.0,0,No
244389,Airplane,TOLEDO EXPRESS ARPT,< 1000 ft,EMB-135,1,1,Unknown,3/14/07 0:00,No damage,2,CHAUTAUQUA AIRLINES,Ohio,Climb,Unknown,False,False,Small,Overcast,Unknown bird - small,N,0.0,100.0,0,No
242651,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,C-402,1,1,Unknown,3/14/07 0:00,No damage,2,BUSINESS,Florida,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,5.0,0,No
241743,Airplane,BRADLEY INTL,< 1000 ft,B-737-700,1,1,Unknown,3/15/07 0:00,No damage,2,SOUTHWEST AIRLINES,Connecticut,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,100.0,0,Yes
243019,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,EMB-145,1,1,Unknown,3/15/07 0:00,No damage,2,CHAUTAUQUA AIRLINES,New York,Landing Roll,Unknown,True,False,Medium,Some Cloud,Ring-billed gull,Y,0.0,0.0,0,No
245444,Airplane,EXECUTIVE ARPT,< 1000 ft,DA-50 FALCON,1,1,Precautionary Landing,3/17/07 0:00,No damage,3,BUSINESS,Florida,Climb,Unknown,False,False,Large,No Cloud,Unknown bird - large,Y,0.0,10.0,0,No
241858,Airplane,SANTO DOMINGO/LAS AM,< 1000 ft,B-757-200,1,1,Unknown,3/18/07 0:00,No damage,2,DELTA AIR LINES,Unknown,Climb,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,N,0.0,300.0,0,Yes
246510,Airplane,PALM BEACH COUNTY PARK ARPT,< 1000 ft,C-152,1,1,Aborted Take-off,3/18/07 0:00,Caused damage,1,BUSINESS,Florida,Climb,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,Y,0.0,5.0,0,No
245477,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-767-300,1,1,Unknown,3/19/07 0:00,No damage,2,DELTA AIR LINES,Florida,Approach,Unknown,False,False,Large,Some Cloud,Turkey vulture,Y,0.0,300.0,0,Yes
245049,Airplane,VALLEY INTL,< 1000 ft,B-737-300,1,1,Unknown,3/20/07 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Landing Roll,Unknown,False,False,Small,No Cloud,Rock pigeon,Y,0.0,0.0,0,Yes
245613,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-757-200,1,1,Unknown,3/20/07 0:00,No damage,2,CONTINENTAL AIRLINES,New Jersey,Take-off run,Unknown,True,False,Medium,Some Cloud,Glaucous-winged gull,Y,0.0,0.0,0,Yes
241815,Airplane,CANCUN INTL,< 1000 ft,A-319,1,1,Unknown,3/20/07 0:00,No damage,2,FRONTIER AIRLINES,Unknown,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,800.0,0,No
244136,Airplane,HOUSTON-HOBBY,< 1000 ft,B-737-300,1,1,Unknown,3/21/07 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
242493,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,3/21/07 0:00,No damage,2,SKYWEST AIRLINES,Utah,Approach,Unknown,True,False,Small,Some Cloud,Horned lark,Y,0.0,10.0,0,No
244098,Airplane,AUSTIN-BERGSTROM INTL,< 1000 ft,A-318,1,1,Unknown,3/21/07 0:00,No damage,2,FRONTIER AIRLINES,Texas,Take-off run,Unknown,False,False,Small,Overcast,Unknown bird - small,Y,0.0,0.0,0,No
246643,Airplane,SACRAMENTO MATHER ARPT,< 1000 ft,A-300,1,1,Unknown,3/22/07 0:00,No damage,2,UPS AIRLINES,California,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
248189,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,A-320,1,1,Unknown,3/22/07 0:00,No damage,2,JETBLUE AIRWAYS,DC,Landing Roll,Unknown,True,False,Small,Some Cloud,Mourning dove,Y,0.0,0.0,0,No
246829,Airplane,BURKE LAKEFRONT,< 1000 ft,BE-400 BJET,1,1,Unknown,3/22/07 0:00,Caused damage,2,BUSINESS,Ohio,Approach,Rain,True,False,Medium,Overcast,Ring-billed gull,Y,55560.0,75.0,0,No
248097,Airplane,EL PASO INTL ARPT,< 1000 ft,B-737-700,1,1,Unknown,3/23/07 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,5.0,0,Yes
246521,Airplane,KAPALUA ARPT,< 1000 ft,DHC8 DASH 8,1,1,Unknown,3/23/07 0:00,No damage,2,ISLAND AIR,Hawaii,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,10.0,0,No
248096,Airplane,BOB HOPE ARPT,< 1000 ft,B-737-300,1,1,Unknown,3/23/07 0:00,No damage,2,SOUTHWEST AIRLINES,California,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
247684,Airplane,GERALD R FORD INTL,< 1000 ft,CL-RJ100/200,1,1,Precautionary Landing,3/23/07 0:00,Caused damage,2,COMAIR AIRLINES,Michigan,Parked,Unknown,True,True,Small,Some Cloud,Short-eared owl,Y,0.0,0.0,0,No
249819,Airplane,TULSA INTL,< 1000 ft,B-737-800,1,1,Unknown,3/24/07 0:00,No damage,2,AMERICAN AIRLINES,Oklahoma,Climb,Unknown,True,False,Small,Overcast,Unknown bird - small,N,0.0,10.0,0,Yes
245986,Airplane,TULSA INTL,< 1000 ft,B-737-300,1,1,Unknown,3/24/07 0:00,No damage,2,SOUTHWEST AIRLINES,Oklahoma,Landing Roll,Unknown,True,False,Small,Some Cloud,American kestrel,N,0.0,0.0,0,Yes
241099,Airplane,SANTA BARBARA MUNICIPAL,< 1000 ft,CL-RJ100/200,1,1,Unknown,3/24/07 0:00,No damage,2,SKYWEST AIRLINES,California,Landing Roll,Unknown,True,True,Small,Some Cloud,Northern mockingbird,Y,0.0,0.0,0,No
243420,Airplane,GREATER PEORIA REGIONAL ARPT,< 1000 ft,PA-28,1,1,Precautionary Landing,3/25/07 0:00,No damage,1,BUSINESS,Illinois,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,440.0,0,No
245755,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,MD-82,1,1,Precautionary Landing,3/25/07 0:00,No damage,2,MIDWEST AIRLINES,Florida,Climb,Unknown,True,False,Large,Some Cloud,Osprey,Y,0.0,100.0,0,No
246867,Airplane,BURLINGTON INTL,< 1000 ft,A-320,1,1,Unknown,3/26/07 0:00,No damage,2,JETBLUE AIRWAYS,Vermont,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,100.0,0,No
245210,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-757-200,1,1,Unknown,3/26/07 0:00,No damage,2,CONTINENTAL AIRLINES,New Jersey,Landing Roll,Unknown,True,False,Medium,Overcast,Red-tailed hawk,Y,0.0,0.0,0,Yes
244687,Airplane,CASTLE ARPT,< 1000 ft,LOCKHEED C-130,1,1,Unknown,3/26/07 0:00,No damage,4,GOVERNMENT,California,Climb,Unknown,False,False,Small,Some Cloud,European starling,N,0.0,150.0,0,No
248073,Airplane,WESTCHESTER COUNTY ARPT,< 1000 ft,DHC8 DASH 8,1,1,Unknown,3/27/07 0:00,No damage,2,PIEDMONT AIRLINES,New York,Climb,Unknown,False,False,Medium,No Cloud,Ring-billed gull,N,0.0,100.0,0,No
242273,Airplane,AUSTIN-BERGSTROM INTL,< 1000 ft,B-737-700,1,1,Unknown,3/27/07 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Landing Roll,Unknown,False,False,Small,Overcast,Meadowlarks,Y,0.0,0.0,0,Yes
248271,Airplane,MANASSAS REGIONAL ARPT,< 1000 ft,C-172,1,1,Unknown,3/27/07 0:00,Caused damage,1,PRIVATELY OWNED,Virginia,Approach,Unknown,False,False,Large,Some Cloud,Turkey vulture,N,0.0,600.0,0,No
250334,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,B-737-700,1,1,Unknown,3/28/07 0:00,No damage,2,SOUTHWEST AIRLINES,Missouri,Take-off run,Unknown,False,False,Small,Overcast,Unknown bird - small,Y,0.0,0.0,0,Yes
250742,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,SAAB-340,1,1,Unknown,3/28/07 0:00,No damage,2,MESABA AIRLINES,Michigan,Taxi,Unknown,True,False,Medium,Some Cloud,Bufflehead,Y,0.0,0.0,0,No
251981,Airplane,TETERBORO AIRPORT,< 1000 ft,C-560,1,1,Unknown,3/28/07 0:00,No damage,2,NETJETS AVIATION,New Jersey,Take-off run,Unknown,True,False,Large,No Cloud,Virginia opossum,Y,0.0,0.0,0,No
245484,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,Unknown,3/29/07 0:00,No damage,2,SKYWEST AIRLINES,Illinois,Climb,Unknown,True,False,Small,Some Cloud,Eastern meadowlark,Y,0.0,10.0,0,No
246689,Airplane,OXNARD ARPT,< 1000 ft,EMB-120,1,1,Unknown,3/29/07 0:00,No damage,2,SKYWEST AIRLINES,California,Approach,Unknown,False,False,Large,No Cloud,Turkey vulture,N,0.0,50.0,0,No
247199,Airplane,NORTHEAST PHILADELPHIA ARPT,< 1000 ft,CHALLENGER 300,1,1,Unknown,3/30/07 0:00,No damage,2,BUSINESS,Pennsylvania,Landing Roll,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,0.0,0,No
247739,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,Unknown,3/30/07 0:00,No damage,2,AMERICAN AIRLINES,Texas,Landing Roll,Unknown,True,False,Small,Overcast,Mourning dove,Y,0.0,0.0,0,No
248017,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-767-200,1,1,Unknown,3/31/07 0:00,No damage,2,AMERICAN AIRLINES,Texas,Landing Roll,Unknown,True,False,Small,No Cloud,Meadowlarks,Y,0.0,0.0,0,Yes
249615,Airplane,PORTLAND INTL (OR),< 1000 ft,B-737-400,1,1,Other,3/31/07 0:00,Caused damage,2,ALASKA AIRLINES,Oregon,Landing Roll,Unknown,False,False,Small,Some Cloud,Mew gull,Y,16132.0,0.0,0,Yes
244988,Airplane,SANTA MARIA PUBLIC,< 1000 ft,PA-30 TWIN COMANCHE,1,1,Unknown,4/1/07 0:00,No damage,2,PRIVATELY OWNED,California,Climb,Unknown,False,False,Large,Some Cloud,Turkey vulture,Y,0.0,500.0,0,No
243632,Airplane,SAN ANTONIO INTL,< 1000 ft,B-737-300,1,1,Unknown,4/2/07 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Landing Roll,Unknown,False,False,Small,Overcast,Unknown bird - small,N,0.0,0.0,0,Yes
245296,Airplane,SPOKANE INTERNATIONAL,< 1000 ft,EMB-120,1,1,Unknown,4/3/07 0:00,No damage,2,SKYWEST AIRLINES,Washington,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,400.0,0,No
242747,Airplane,ALBANY INTL,< 1000 ft,EMB-145,1,1,Unknown,4/3/07 0:00,No damage,2,EXPRESSJET (CONTINENTAL EXPRS),New York,Landing Roll,Unknown,False,False,Medium,Some Cloud,Red-tailed hawk,Y,0.0,0.0,0,No
245352,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,A-320,1,1,Unknown,4/3/07 0:00,No damage,2,NORTHWEST AIRLINES,Michigan,Landing Roll,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,0.0,0,No
244289,Airplane,DAYTONA BEACH INTL,< 1000 ft,BE-200 KING,1,1,Unknown,4/3/07 0:00,Caused damage,2,BUSINESS,Florida,Approach,Unknown,False,False,Large,Some Cloud,Unknown bird - large,Y,22224.0,750.0,0,No
243433,Airplane,METRO OAKLAND INTL,< 1000 ft,A-320,1,1,Unknown,4/4/07 0:00,No damage,2,JETBLUE AIRWAYS,California,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
245410,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,A-320,1,1,Unknown,4/4/07 0:00,No damage,2,JETBLUE AIRWAYS,New York,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,100.0,0,No
241681,Airplane,SACRAMENTO MATHER ARPT,< 1000 ft,A-300,1,1,Unknown,4/4/07 0:00,Caused damage,2,UPS AIRLINES,California,Landing Roll,Unknown,False,False,Large,No Cloud,Unknown bird - large,N,0.0,0.0,0,No
254778,Airplane,FORT WAYNE INTL,< 1000 ft,LEARJET-60,1,1,Unknown,4/5/07 0:00,No damage,2,BUSINESS,Indiana,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
245642,Airplane,RICHARD LLOYD JONES JR ARPT,< 1000 ft,BE-35,1,1,Unknown,4/5/07 0:00,Caused damage,1,BUSINESS,Oklahoma,Take-off run,Unknown,True,True,Medium,Some Cloud,Red-tailed hawk,Y,0.0,0.0,0,No
246707,Airplane,VAN NUYS ARPT,< 1000 ft,LEARJET-60,1,1,Unknown,4/6/07 0:00,No damage,2,BUSINESS,California,Landing Roll,Unknown,True,False,Small,Overcast,Rock pigeon,N,0.0,0.0,0,No
243868,Airplane,PORTLAND INTL (OR),< 1000 ft,DHC8 DASH 8,1,1,Unknown,4/6/07 0:00,No damage,2,HORIZON AIR,Oregon,Landing Roll,Unknown,True,False,Medium,No Cloud,Mallard,Y,0.0,0.0,0,No
249191,Airplane,METRO OAKLAND INTL,< 1000 ft,A-320,1,1,Unknown,4/7/07 0:00,No damage,2,JETBLUE AIRWAYS,California,Approach,Unknown,True,True,Small,Overcast,Varied thrush,N,0.0,200.0,0,No
241740,Airplane,ONTARIO INTL ARPT,< 1000 ft,A-320,1,1,Unknown,4/8/07 0:00,No damage,2,UNITED AIRLINES,California,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
246208,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,B-737-300,1,1,Unknown,4/8/07 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Approach,Unknown,False,False,Small,Overcast,Unknown bird - small,N,0.0,200.0,0,Yes
243260,Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,Unknown,4/8/07 0:00,No damage,2,SKYWEST AIRLINES,California,Approach,Unknown,True,False,Small,Overcast,Unknown bird - small,N,0.0,50.0,0,No
246942,Airplane,SONOMA COUNTY ARPT,< 1000 ft,LEARJET-31,1,1,Unknown,4/8/07 0:00,Caused damage,2,BUSINESS,California,Climb,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,5.0,0,No
